route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"5-V04-J-mjp-1","UJ_3","4281.UJ.5-V04-J-mjp-1.1.H","5-V04-J-mjp-1.1.H","Melbourne","0"
"5-V04-J-mjp-1","UJ_3","4282.UJ.5-V04-J-mjp-1.1.H","5-V04-J-mjp-1.1.H","Melbourne","0"
"5-V04-J-mjp-1","UJ_3","4309.UJ.5-V04-J-mjp-1.2.R","5-V04-J-mjp-1.2.R","Ararat","1"
"5-V04-J-mjp-1","UJ_3","4310.UJ.5-V04-J-mjp-1.2.R","5-V04-J-mjp-1.2.R","Ararat","1"
"5-V05-J-mjp-1","UJ_3","4203.UJ.5-V05-J-mjp-1.1.H","5-V05-J-mjp-1.1.H","Ballarat","0"
"5-V07-J-mjp-1","UJ_3","4328.UJ.5-V07-J-mjp-1.3.H","5-V07-J-mjp-1.3.H","Melbourne","0"
"5-V07-J-mjp-1","UJ_3","4329.UJ.5-V07-J-mjp-1.4.H","5-V07-J-mjp-1.4.H","Melbourne","0"
"5-V07-J-mjp-1","UJ_3","4685.UJ.5-V07-J-mjp-1.6.R","5-V07-J-mjp-1.6.R","Barmah","1"
"5-V08-J-mjp-1","UJ_3","5239.UJ.5-V08-J-mjp-1.2.H","5-V08-J-mjp-1.2.H","Bairnsdale","0"
"5-V09-J-mjp-1","UJ_3","4397.UJ.5-V09-J-mjp-1.2.H","5-V09-J-mjp-1.2.H","Melbourne","0"
"5-V09-J-mjp-1","UJ_3","5228.UJ.5-V09-J-mjp-1.5.R","5-V09-J-mjp-1.5.R","Batemans Bay","1"
"5-V10-J-mjp-1","UJ_3","4399.UJ.5-V10-J-mjp-1.1.H","5-V10-J-mjp-1.1.H","Melbourne","0"
"5-V10-J-mjp-1","UJ_3","5469.UJ.5-V10-J-mjp-1.2.R","5-V10-J-mjp-1.2.R","Barham","1"
"5-V12-J-mjp-1","UJ_3","4205.UJ.5-V12-J-mjp-1.1.H","5-V12-J-mjp-1.1.H","Bendigo","0"
"5-V14-J-mjp-1","UJ_3","5332.UJ.5-V14-J-mjp-1.1.H","5-V14-J-mjp-1.1.H","Canberra","0"
"5-V14-J-mjp-1","UJ_3","5478.UJ.5-V14-J-mjp-1.2.R","5-V14-J-mjp-1.2.R","Melbourne","1"
"5-V15-J-mjp-1","UJ_3","4505.UJ.5-V15-J-mjp-1.2.H","5-V15-J-mjp-1.2.H","Melbourne","0"
"5-V15-J-mjp-1","UJ_3","4504.UJ.5-V15-J-mjp-1.2.H","5-V15-J-mjp-1.2.H","Melbourne","0"
"5-V15-J-mjp-1","UJ_3","4623.UJ.5-V15-J-mjp-1.3.H","5-V15-J-mjp-1.3.H","Melbourne","0"
"5-V15-J-mjp-1","UJ_3","4624.UJ.5-V15-J-mjp-1.3.H","5-V15-J-mjp-1.3.H","Melbourne","0"
"5-V15-J-mjp-1","UJ_3","4533.UJ.5-V15-J-mjp-1.4.R","5-V15-J-mjp-1.4.R","Cowes or Inverloch","1"
"5-V15-J-mjp-1","UJ_3","4532.UJ.5-V15-J-mjp-1.4.R","5-V15-J-mjp-1.4.R","Cowes or Inverloch","1"
"5-V15-J-mjp-1","UJ_3","4551.UJ.5-V15-J-mjp-1.6.R","5-V15-J-mjp-1.6.R","Cowes or Inverloch","1"
"5-V15-J-mjp-1","UJ_3","4552.UJ.5-V15-J-mjp-1.6.R","5-V15-J-mjp-1.6.R","Cowes or Inverloch","1"
"5-V16-J-mjp-1","UJ_3","4516.UJ.5-V16-J-mjp-1.2.H","5-V16-J-mjp-1.2.H","Melbourne","0"
"5-V16-J-mjp-1","UJ_3","5320.UJ.5-V16-J-mjp-1.4.R","5-V16-J-mjp-1.4.R","Casterton","1"
"5-V17-J-mjp-1","UJ_3","5302.UJ.5-V17-J-mjp-1.1.H","5-V17-J-mjp-1.1.H","Corowa","0"
"5-V17-J-mjp-1","UJ_3","5494.UJ.5-V17-J-mjp-1.4.R","5-V17-J-mjp-1.4.R","Melbourne","1"
"5-V18-J-mjp-1","UJ_3","4518.UJ.5-V18-J-mjp-1.1.H","5-V18-J-mjp-1.1.H","Melbourne","0"
"5-V18-J-mjp-1","UJ_3","4519.UJ.5-V18-J-mjp-1.1.H","5-V18-J-mjp-1.1.H","Melbourne","0"
"5-V18-J-mjp-1","UJ_3","5281.UJ.5-V18-J-mjp-1.2.R","5-V18-J-mjp-1.2.R","Daylesford","1"
"5-V18-J-mjp-1","UJ_3","5282.UJ.5-V18-J-mjp-1.2.R","5-V18-J-mjp-1.2.R","Daylesford","1"
"5-V20-J-mjp-1","UJ_3","4564.UJ.5-V20-J-mjp-1.1.H","5-V20-J-mjp-1.1.H","Melbourne","0"
"5-V20-J-mjp-1","UJ_3","4689.UJ.5-V20-J-mjp-1.6.R","5-V20-J-mjp-1.6.R","Deniliquin","1"
"5-V23-H-mjp-1","UJ_3","5077.UJ.5-V23-H-mjp-1.1.H","5-V23-H-mjp-1.1.H","Geelong","0"
"5-V23-H-mjp-1","UJ_3","5076.UJ.5-V23-H-mjp-1.2.H","5-V23-H-mjp-1.2.H","Geelong","0"
"5-V24-J-mjp-1","UJ_3","4605.UJ.5-V24-J-mjp-1.1.H","5-V24-J-mjp-1.1.H","Melbourne","0"
"5-V24-J-mjp-1","UJ_3","4602.UJ.5-V24-J-mjp-1.2.H","5-V24-J-mjp-1.2.H","Melbourne","0"
"5-V24-J-mjp-1","UJ_3","5200.UJ.5-V24-J-mjp-1.3.R","","Halls Gap","1"
"5-V24-J-mjp-1","UJ_3","5201.UJ.5-V24-J-mjp-1.3.R","","Halls Gap","1"
"5-V43-J-mjp-1","UJ_3","4771.UJ.5-V43-J-mjp-1.1.H","5-V43-J-mjp-1.1.H","Melbourne","0"
"5-V43-J-mjp-1","UJ_3","4772.UJ.5-V43-J-mjp-1.4.H","5-V43-J-mjp-1.4.H","Melbourne","0"
"5-V43-J-mjp-1","UJ_3","5236.UJ.5-V43-J-mjp-1.10.R","5-V43-J-mjp-1.10.R","Sale","1"
"5-V43-J-mjp-1","UJ_3","5225.UJ.5-V43-J-mjp-1.11.R","5-V43-J-mjp-1.11.R","Sale","1"
"5-V47-J-mjp-1","UJ_3","4246.UJ.5-V47-J-mjp-1.1.H","5-V47-J-mjp-1.1.H","Adelaide","0"
"5-V47-J-mjp-1","UJ_3","4264.UJ.5-V47-J-mjp-1.2.R","5-V47-J-mjp-1.2.R","Sydney","1"
"5-V48-J-mjp-1","UJ_3","5024.UJ.5-V48-J-mjp-1.4.H","5-V48-J-mjp-1.4.H","Traralgon","0"
"5-V25-J-mjp-1","UJ_3","4340.UJ.5-V25-J-mjp-1.2.H","5-V25-J-mjp-1.2.H","Marlo","0"
"5-V25-J-mjp-1","UJ_3","4338.UJ.5-V25-J-mjp-1.3.H","5-V25-J-mjp-1.3.H","Marlo","0"
"5-V25-J-mjp-1","UJ_3","4770.UJ.5-V25-J-mjp-1.4.H","5-V25-J-mjp-1.4.H","Marlo","0"
"5-V25-J-mjp-1","UJ_3","4723.UJ.5-V25-J-mjp-1.6.R","5-V25-J-mjp-1.6.R","Melbourne","1"
"5-V25-J-mjp-1","UJ_3","4732.UJ.5-V25-J-mjp-1.9.R","5-V25-J-mjp-1.9.R","Melbourne","1"
"5-V25-J-mjp-1","UJ_3","4724.UJ.5-V25-J-mjp-1.10.R","5-V25-J-mjp-1.10.R","Melbourne","1"
"5-V27-J-mjp-1","UJ_3","4501.UJ.5-V27-J-mjp-1.3.H","5-V27-J-mjp-1.3.H","Maryborough","0"
"5-V27-J-mjp-1","UJ_3","4677.UJ.5-V27-J-mjp-1.6.R","5-V27-J-mjp-1.6.R","Melbourne","1"
"5-V28-J-mjp-1","UJ_3","4700.UJ.5-V28-J-mjp-1.1.H","5-V28-J-mjp-1.1.H","Mansfield","0"
"5-V28-J-mjp-1","UJ_3","4713.UJ.5-V28-J-mjp-1.4.R","5-V28-J-mjp-1.4.R","Melbourne","1"
"5-V29-J-mjp-1","UJ_3","4608.UJ.5-V29-J-mjp-1.1.H","5-V29-J-mjp-1.1.H","Melbourne","0"
"5-V29-J-mjp-1","UJ_3","4609.UJ.5-V29-J-mjp-1.1.H","5-V29-J-mjp-1.1.H","Melbourne","0"
"5-V29-J-mjp-1","UJ_3","5458.UJ.5-V29-J-mjp-1.4.R","5-V29-J-mjp-1.4.R","Mt Gambier","1"
"5-V29-J-mjp-1","UJ_3","5457.UJ.5-V29-J-mjp-1.4.R","5-V29-J-mjp-1.4.R","Mt Gambier","1"
"5-V30-J-mjp-1","UJ_3","4717.UJ.5-V30-J-mjp-1.1.H","5-V30-J-mjp-1.1.H","Melbourne","0"
"5-V30-J-mjp-1","UJ_3","4620.UJ.5-V30-J-mjp-1.2.H","5-V30-J-mjp-1.2.H","Melbourne","0"
"5-V30-J-mjp-1","UJ_3","5454.UJ.5-V30-J-mjp-1.4.H","5-V30-J-mjp-1.4.H","Melbourne","0"
"5-V30-J-mjp-1","UJ_3","5324.UJ.5-V30-J-mjp-1.5.R","5-V30-J-mjp-1.5.R","Mount Gambier","1"
"5-V30-J-mjp-1","UJ_3","5330.UJ.5-V30-J-mjp-1.8.R","5-V30-J-mjp-1.8.R","Mount Gambier","1"
"5-V50-J-mjp-1","UJ_3","4271.UJ.5-V50-J-mjp-1.1.H","5-V50-J-mjp-1.1.H","Melbourne","0"
"5-V50-J-mjp-1","UJ_3","4272.UJ.5-V50-J-mjp-1.1.H","5-V50-J-mjp-1.1.H","Melbourne","0"
"5-V50-J-mjp-1","UJ_3","4273.UJ.5-V50-J-mjp-1.1.H","5-V50-J-mjp-1.1.H","Melbourne","0"
"5-V50-J-mjp-1","UJ_3","4656.UJ.5-V50-J-mjp-1.3.H","5-V50-J-mjp-1.3.H","Melbourne","0"
"5-V50-J-mjp-1","UJ_3","5513.UJ.5-V50-J-mjp-1.4.R","5-V50-J-mjp-1.4.R","Warrnambool","1"
"5-V50-J-mjp-1","UJ_3","5515.UJ.5-V50-J-mjp-1.4.R","5-V50-J-mjp-1.4.R","Warrnambool","1"
"5-V50-J-mjp-1","UJ_3","5514.UJ.5-V50-J-mjp-1.4.R","5-V50-J-mjp-1.4.R","Warrnambool","1"
"5-V50-J-mjp-1","UJ_3","4596.UJ.5-V50-J-mjp-1.5.R","5-V50-J-mjp-1.5.R","Warrnambool","1"
"5-V52-J-mjp-1","UJ_3","4639.UJ.5-V52-J-mjp-1.1.H","5-V52-J-mjp-1.1.H","Melbourne","0"
"5-V52-J-mjp-1","UJ_3","5446.UJ.5-V52-J-mjp-1.2.H","5-V52-J-mjp-1.2.H","Melbourne","0"
"5-V52-J-mjp-1","UJ_3","5445.UJ.5-V52-J-mjp-1.2.H","5-V52-J-mjp-1.2.H","Melbourne","0"
"5-V52-J-mjp-1","UJ_3","5447.UJ.5-V52-J-mjp-1.2.H","5-V52-J-mjp-1.2.H","Melbourne","0"
"5-V52-J-mjp-1","UJ_3","4692.UJ.5-V52-J-mjp-1.3.R","5-V52-J-mjp-1.3.R","Yarram","1"
"5-V52-J-mjp-1","UJ_3","4707.UJ.5-V52-J-mjp-1.4.R","5-V52-J-mjp-1.4.R","Yarram","1"
"5-V52-J-mjp-1","UJ_3","4708.UJ.5-V52-J-mjp-1.4.R","5-V52-J-mjp-1.4.R","Yarram","1"
"5-V52-J-mjp-1","UJ_3","4709.UJ.5-V52-J-mjp-1.4.R","5-V52-J-mjp-1.4.R","Yarram","1"
"5-mby-J-mjp-1","UJ_3","4385.UJ.5-mby-J-mjp-1.6.H","5-mby-J-mjp-1.6.H","Melbourne","0"
"5-mby-J-mjp-1","UJ_3","5297.UJ.5-mby-J-mjp-1.10.R","5-mby-J-mjp-1.10.R","Mount Beauty","1"
"5-V31-J-mjp-1","UJ_3","4249.UJ.5-V31-J-mjp-1.1.H","5-V31-J-mjp-1.1.H","Mildura","0"
"5-V31-J-mjp-1","UJ_3","4737.UJ.5-V31-J-mjp-1.2.R","5-V31-J-mjp-1.2.R","Albury","1"
"5-V31-J-mjp-1","UJ_3","4738.UJ.5-V31-J-mjp-1.2.R","5-V31-J-mjp-1.2.R","Albury","1"
"5-V31-J-mjp-1","UJ_3","4636.UJ.5-V31-J-mjp-1.3.R","5-V31-J-mjp-1.3.R","Albury","1"
"5-V32-J-mjp-1","UJ_3","4314.UJ.5-V32-J-mjp-1.3.H","5-V32-J-mjp-1.3.H","Mildura","0"
"5-V32-J-mjp-1","UJ_3","4503.UJ.5-V32-J-mjp-1.6.R","5-V32-J-mjp-1.6.R","Ballarat","1"
"5-V34-J-mjp-1","UJ_3","4735.UJ.5-V34-J-mjp-1.2.H","5-V34-J-mjp-1.2.H","Melbourne","0"
"5-V34-J-mjp-1","UJ_3","5452.UJ.5-V34-J-mjp-1.4.R","5-V34-J-mjp-1.4.R","Mildura","1"
"5-V35-J-mjp-1","UJ_3","5210.UJ.5-V35-J-mjp-1.1.H","5-V35-J-mjp-1.1.H","Mildura","0"
"5-V35-J-mjp-1","UJ_3","5209.UJ.5-V35-J-mjp-1.1.H","5-V35-J-mjp-1.1.H","Mildura","0"
"5-V35-J-mjp-1","UJ_3","4361.UJ.5-V35-J-mjp-1.2.H","5-V35-J-mjp-1.2.H","Mildura","0"
"5-V35-J-mjp-1","UJ_3","5475.UJ.5-V35-J-mjp-1.5.R","5-V35-J-mjp-1.5.R","Melbourne","1"
"5-V36-J-mjp-1","UJ_3","4372.UJ.5-V36-J-mjp-1.1.H","5-V36-J-mjp-1.1.H","Mulwala","0"
"5-V36-J-mjp-1","UJ_3","4750.UJ.5-V36-J-mjp-1.2.R","5-V36-J-mjp-1.2.R","Melbourne","1"
"5-V37-J-mjp-1","UJ_3","4291.UJ.5-V37-J-mjp-1.5.H","5-V37-J-mjp-1.5.H","Nhill","0"
"5-V37-J-mjp-1","UJ_3","4286.UJ.5-V37-J-mjp-1.7.H","5-V37-J-mjp-1.7.H","Nhill","0"
"5-V37-J-mjp-1","UJ_3","4324.UJ.5-V37-J-mjp-1.9.H","5-V37-J-mjp-1.9.H","Nhill","0"
"5-V37-J-mjp-1","UJ_3","4760.UJ.5-V37-J-mjp-1.13.R","5-V37-J-mjp-1.13.R","Melbourne","1"
"5-V37-J-mjp-1","UJ_3","4613.UJ.5-V37-J-mjp-1.16.R","5-V37-J-mjp-1.16.R","Melbourne","1"
"5-V37-J-mjp-1","UJ_3","4528.UJ.5-V37-J-mjp-1.17.R","5-V37-J-mjp-1.17.R","Melbourne","1"
"5-V38-J-mjp-1","UJ_3","4765.UJ.5-V38-J-mjp-1.1.H","5-V38-J-mjp-1.1.H","Melbourne","0"
"5-V38-J-mjp-1","UJ_3","5483.UJ.5-V38-J-mjp-1.2.R","5-V38-J-mjp-1.2.R","Ouyen","1"
"5-V39-J-mjp-1","UJ_3","4366.UJ.5-V39-J-mjp-1.1.H","5-V39-J-mjp-1.1.H","Sea Lake","0"
"5-V39-J-mjp-1","UJ_3","4782.UJ.5-V39-J-mjp-1.3.R","5-V39-J-mjp-1.3.R","Melbourne","1"
"5-V40-J-mjp-1","UJ_3","4769.UJ.5-V40-J-mjp-1.3.H","5-V40-J-mjp-1.3.H","Melbourne","0"
"5-V40-J-mjp-1","UJ_3","5004.UJ.5-V40-J-mjp-1.5.R","5-V40-J-mjp-1.5.R","Seymour","1"
"5-V40-J-mjp-1","UJ_3","4208.UJ.5-V40-J-mjp-1.6.R","5-V40-J-mjp-1.6.R","Seymour","1"
"5-V40-J-mjp-1","UJ_3","4787.UJ.5-V40-J-mjp-1.7.R","5-V40-J-mjp-1.7.R","Seymour","1"
"5-V41-J-mjp-1","UJ_3","4582.UJ.5-V41-J-mjp-1.2.H","5-V41-J-mjp-1.2.H","Melbourne","0"
"5-V41-J-mjp-1","UJ_3","4823.UJ.5-V41-J-mjp-1.3.H","5-V41-J-mjp-1.3.H","Melbourne","0"
"5-V41-J-mjp-1","UJ_3","4824.UJ.5-V41-J-mjp-1.3.H","5-V41-J-mjp-1.3.H","Melbourne","0"
"5-V41-J-mjp-1","UJ_3","4514.UJ.5-V41-J-mjp-1.5.H","5-V41-J-mjp-1.5.H","Melbourne","0"
"5-V41-J-mjp-1","UJ_3","4790.UJ.5-V41-J-mjp-1.7.R","5-V41-J-mjp-1.7.R","Griffith","1"
"5-V41-J-mjp-1","UJ_3","4812.UJ.5-V41-J-mjp-1.8.R","5-V41-J-mjp-1.8.R","Griffith","1"
"5-V41-J-mjp-1","UJ_3","4815.UJ.5-V41-J-mjp-1.10.R","5-V41-J-mjp-1.10.R","Griffith","1"
"5-995-K-mjp-1","UJ_4","5596.UJ.5-995-K-mjp-1.1.H","5-995-K-mjp-1.1.H","Warrnambool","0"
"5-995-K-mjp-1","UJ_4","6807.UJ.5-995-K-mjp-1.2.R","5-995-K-mjp-1.2.R","Melbourne","1"
"5-EC2-K-mjp-1","UJ_4","5971.UJ.5-EC2-K-mjp-1.1.H","5-EC2-K-mjp-1.1.H","Melbourne","0"
"5-EC2-K-mjp-1","UJ_4","5970.UJ.5-EC2-K-mjp-1.1.H","5-EC2-K-mjp-1.1.H","Melbourne","0"
"5-EC2-K-mjp-1","UJ_4","6041.UJ.5-EC2-K-mjp-1.3.R","5-EC2-K-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-K-mjp-1","UJ_4","6040.UJ.5-EC2-K-mjp-1.3.R","5-EC2-K-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-K-mjp-1","UJ_4","6130.UJ.5-EC2-K-mjp-1.4.R","5-EC2-K-mjp-1.4.R","Echuca/Moama","1"
"5-Ech-K-mjp-1","UJ_4","5656.UJ.5-Ech-K-mjp-1.1.H","5-Ech-K-mjp-1.1.H","Echuca/Moama","0"
"5-Ech-K-mjp-1","UJ_4","5964.UJ.5-Ech-K-mjp-1.2.R","5-Ech-K-mjp-1.2.R","Melbourne","1"
"5-V02-K-mjp-1","UJ_4","5893.UJ.5-V02-K-mjp-1.2.H","5-V02-K-mjp-1.2.H","Adelaide","0"
"5-V02-K-mjp-1","UJ_4","5892.UJ.5-V02-K-mjp-1.4.H","5-V02-K-mjp-1.4.H","Adelaide","0"
"5-V02-K-mjp-1","UJ_4","6834.UJ.5-V02-K-mjp-1.9.R","5-V02-K-mjp-1.9.R","Melbourne","1"
"5-V02-K-mjp-1","UJ_4","6835.UJ.5-V02-K-mjp-1.10.R","5-V02-K-mjp-1.10.R","Melbourne","1"
"5-V03-K-mjp-1","UJ_4","5567.UJ.5-V03-K-mjp-1.1.H","5-V03-K-mjp-1.1.H","Melbourne","0"
"5-V03-K-mjp-1","UJ_4","5984.UJ.5-V03-K-mjp-1.3.R","5-V03-K-mjp-1.3.R","Adelaide","1"
"5-V04-K-mjp-1","UJ_4","5581.UJ.5-V04-K-mjp-1.1.H","5-V04-K-mjp-1.1.H","Melbourne","0"
"5-V04-K-mjp-1","UJ_4","5582.UJ.5-V04-K-mjp-1.1.H","5-V04-K-mjp-1.1.H","Melbourne","0"
"5-V04-K-mjp-1","UJ_4","5609.UJ.5-V04-K-mjp-1.2.R","5-V04-K-mjp-1.2.R","Ararat","1"
"5-V04-K-mjp-1","UJ_4","5610.UJ.5-V04-K-mjp-1.2.R","5-V04-K-mjp-1.2.R","Ararat","1"
"5-V05-K-mjp-1","UJ_4","5523.UJ.5-V05-K-mjp-1.1.H","5-V05-K-mjp-1.1.H","Ballarat","0"
"5-V07-K-mjp-1","UJ_4","5628.UJ.5-V07-K-mjp-1.3.H","5-V07-K-mjp-1.3.H","Melbourne","0"
"5-V07-K-mjp-1","UJ_4","5629.UJ.5-V07-K-mjp-1.4.H","5-V07-K-mjp-1.4.H","Melbourne","0"
"5-V07-K-mjp-1","UJ_4","5985.UJ.5-V07-K-mjp-1.6.R","5-V07-K-mjp-1.6.R","Barmah","1"
"5-V08-K-mjp-1","UJ_4","6549.UJ.5-V08-K-mjp-1.2.H","5-V08-K-mjp-1.2.H","Bairnsdale","0"
"5-V09-K-mjp-1","UJ_4","5697.UJ.5-V09-K-mjp-1.2.H","5-V09-K-mjp-1.2.H","Melbourne","0"
"5-V09-K-mjp-1","UJ_4","6538.UJ.5-V09-K-mjp-1.5.R","5-V09-K-mjp-1.5.R","Batemans Bay","1"
"5-V10-K-mjp-1","UJ_4","5699.UJ.5-V10-K-mjp-1.1.H","5-V10-K-mjp-1.1.H","Melbourne","0"
"5-V10-K-mjp-1","UJ_4","6811.UJ.5-V10-K-mjp-1.2.R","5-V10-K-mjp-1.2.R","Barham","1"
"5-V12-K-mjp-1","UJ_4","5521.UJ.5-V12-K-mjp-1.1.H","5-V12-K-mjp-1.1.H","Bendigo","0"
"5-V14-K-mjp-1","UJ_4","6642.UJ.5-V14-K-mjp-1.1.H","5-V14-K-mjp-1.1.H","Canberra","0"
"5-V14-K-mjp-1","UJ_4","6820.UJ.5-V14-K-mjp-1.2.R","5-V14-K-mjp-1.2.R","Melbourne","1"
"5-V15-K-mjp-1","UJ_4","5805.UJ.5-V15-K-mjp-1.2.H","5-V15-K-mjp-1.2.H","Melbourne","0"
"5-V15-K-mjp-1","UJ_4","5804.UJ.5-V15-K-mjp-1.2.H","5-V15-K-mjp-1.2.H","Melbourne","0"
"5-V15-K-mjp-1","UJ_4","5923.UJ.5-V15-K-mjp-1.3.H","5-V15-K-mjp-1.3.H","Melbourne","0"
"5-V15-K-mjp-1","UJ_4","5924.UJ.5-V15-K-mjp-1.3.H","5-V15-K-mjp-1.3.H","Melbourne","0"
"5-V15-K-mjp-1","UJ_4","5833.UJ.5-V15-K-mjp-1.4.R","5-V15-K-mjp-1.4.R","Cowes or Inverloch","1"
"5-V15-K-mjp-1","UJ_4","5832.UJ.5-V15-K-mjp-1.4.R","5-V15-K-mjp-1.4.R","Cowes or Inverloch","1"
"5-V15-K-mjp-1","UJ_4","5851.UJ.5-V15-K-mjp-1.6.R","5-V15-K-mjp-1.6.R","Cowes or Inverloch","1"
"5-V15-K-mjp-1","UJ_4","5852.UJ.5-V15-K-mjp-1.6.R","5-V15-K-mjp-1.6.R","Cowes or Inverloch","1"
"5-V16-K-mjp-1","UJ_4","5816.UJ.5-V16-K-mjp-1.2.H","5-V16-K-mjp-1.2.H","Melbourne","0"
"5-V16-K-mjp-1","UJ_4","6630.UJ.5-V16-K-mjp-1.4.R","5-V16-K-mjp-1.4.R","Casterton","1"
"5-V17-K-mjp-1","UJ_4","6612.UJ.5-V17-K-mjp-1.1.H","5-V17-K-mjp-1.1.H","Corowa","0"
"5-V17-K-mjp-1","UJ_4","6836.UJ.5-V17-K-mjp-1.4.R","5-V17-K-mjp-1.4.R","Melbourne","1"
"5-V18-K-mjp-1","UJ_4","5818.UJ.5-V18-K-mjp-1.1.H","5-V18-K-mjp-1.1.H","Melbourne","0"
"5-V18-K-mjp-1","UJ_4","5819.UJ.5-V18-K-mjp-1.1.H","5-V18-K-mjp-1.1.H","Melbourne","0"
"5-V18-K-mjp-1","UJ_4","6591.UJ.5-V18-K-mjp-1.2.R","5-V18-K-mjp-1.2.R","Daylesford","1"
"5-V18-K-mjp-1","UJ_4","6592.UJ.5-V18-K-mjp-1.2.R","5-V18-K-mjp-1.2.R","Daylesford","1"
"5-V20-K-mjp-1","UJ_4","5864.UJ.5-V20-K-mjp-1.1.H","5-V20-K-mjp-1.1.H","Melbourne","0"
"5-V20-K-mjp-1","UJ_4","5989.UJ.5-V20-K-mjp-1.6.R","5-V20-K-mjp-1.6.R","Deniliquin","1"
"5-V23-I-mjp-1","UJ_4","6387.UJ.5-V23-I-mjp-1.1.H","5-V23-I-mjp-1.1.H","Geelong","0"
"5-V23-I-mjp-1","UJ_4","6386.UJ.5-V23-I-mjp-1.2.H","5-V23-I-mjp-1.2.H","Geelong","0"
"5-V24-K-mjp-1","UJ_4","5905.UJ.5-V24-K-mjp-1.1.H","5-V24-K-mjp-1.1.H","Melbourne","0"
"5-V24-K-mjp-1","UJ_4","5902.UJ.5-V24-K-mjp-1.2.H","5-V24-K-mjp-1.2.H","Melbourne","0"
"5-V24-K-mjp-1","UJ_4","6510.UJ.5-V24-K-mjp-1.3.R","","Halls Gap","1"
"5-V24-K-mjp-1","UJ_4","6511.UJ.5-V24-K-mjp-1.3.R","","Halls Gap","1"
"5-V43-K-mjp-1","UJ_4","6068.UJ.5-V43-K-mjp-1.1.H","5-V43-K-mjp-1.1.H","Melbourne","0"
"5-V43-K-mjp-1","UJ_4","6069.UJ.5-V43-K-mjp-1.4.H","5-V43-K-mjp-1.4.H","Melbourne","0"
"5-V43-K-mjp-1","UJ_4","6546.UJ.5-V43-K-mjp-1.10.R","5-V43-K-mjp-1.10.R","Sale","1"
"5-V43-K-mjp-1","UJ_4","6535.UJ.5-V43-K-mjp-1.11.R","5-V43-K-mjp-1.11.R","Sale","1"
"5-V47-K-mjp-1","UJ_4","5546.UJ.5-V47-K-mjp-1.1.H","5-V47-K-mjp-1.1.H","Adelaide","0"
"5-V47-K-mjp-1","UJ_4","5564.UJ.5-V47-K-mjp-1.2.R","5-V47-K-mjp-1.2.R","Sydney","1"
"5-V48-K-mjp-1","UJ_4","6334.UJ.5-V48-K-mjp-1.4.H","5-V48-K-mjp-1.4.H","Traralgon","0"
"5-V25-K-mjp-1","UJ_4","5640.UJ.5-V25-K-mjp-1.2.H","5-V25-K-mjp-1.2.H","Marlo","0"
"5-V25-K-mjp-1","UJ_4","5638.UJ.5-V25-K-mjp-1.3.H","5-V25-K-mjp-1.3.H","Marlo","0"
"5-V25-K-mjp-1","UJ_4","6067.UJ.5-V25-K-mjp-1.4.H","5-V25-K-mjp-1.4.H","Marlo","0"
"5-V25-K-mjp-1","UJ_4","6020.UJ.5-V25-K-mjp-1.6.R","5-V25-K-mjp-1.6.R","Melbourne","1"
"5-V25-K-mjp-1","UJ_4","6029.UJ.5-V25-K-mjp-1.9.R","5-V25-K-mjp-1.9.R","Melbourne","1"
"5-V25-K-mjp-1","UJ_4","6021.UJ.5-V25-K-mjp-1.10.R","5-V25-K-mjp-1.10.R","Melbourne","1"
"5-V27-K-mjp-1","UJ_4","5801.UJ.5-V27-K-mjp-1.3.H","5-V27-K-mjp-1.3.H","Maryborough","0"
"5-V27-K-mjp-1","UJ_4","5977.UJ.5-V27-K-mjp-1.6.R","5-V27-K-mjp-1.6.R","Melbourne","1"
"5-V28-K-mjp-1","UJ_4","5531.UJ.5-V28-K-mjp-1.1.H","5-V28-K-mjp-1.1.H","Mansfield","0"
"5-V28-K-mjp-1","UJ_4","5541.UJ.5-V28-K-mjp-1.2.H","","Mansfield","0"
"5-V28-K-mjp-1","UJ_4","5542.UJ.5-V28-K-mjp-1.2.H","","Mansfield","0"
"5-V28-K-mjp-1","UJ_4","5530.UJ.5-V28-K-mjp-1.5.H","5-V28-K-mjp-1.5.H","Mansfield","0"
"5-V28-K-mjp-1","UJ_4","5538.UJ.5-V28-K-mjp-1.7.R","","Melbourne","1"
"5-V28-K-mjp-1","UJ_4","6011.UJ.5-V28-K-mjp-1.8.R","5-V28-K-mjp-1.8.R","Melbourne","1"
"5-V29-K-mjp-1","UJ_4","5908.UJ.5-V29-K-mjp-1.1.H","5-V29-K-mjp-1.1.H","Melbourne","0"
"5-V29-K-mjp-1","UJ_4","5909.UJ.5-V29-K-mjp-1.1.H","5-V29-K-mjp-1.1.H","Melbourne","0"
"5-V29-K-mjp-1","UJ_4","6800.UJ.5-V29-K-mjp-1.4.R","5-V29-K-mjp-1.4.R","Mt Gambier","1"
"5-V29-K-mjp-1","UJ_4","6799.UJ.5-V29-K-mjp-1.4.R","5-V29-K-mjp-1.4.R","Mt Gambier","1"
"5-V30-K-mjp-1","UJ_4","6014.UJ.5-V30-K-mjp-1.1.H","5-V30-K-mjp-1.1.H","Melbourne","0"
